"gene_id","baseMean_T5d","baseMean_T48h","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mper.PacBio.PsGc_1.g490",0.492542971446664,2.21545261251455,1.20650889608724,-1.94047447836601,1.31217158305457,-1.47882678105925,0.139186616229811,0.461237846003238
"Mper.PacBio.PsGc_1.g521",0.90014295148646,5.16419350899868,5.56587235434647,-2.23221884484246,1.3305457048863,-1.67767167760178,0.0934112114373329,0.408012127260098
"Mper.PacBio.PsGc_1.g549",341.473803943119,317.747503901833,304.452428040953,0.0873971163827834,0.137517255142677,0.635535637270443,0.525079131734353,0.742754071290666
"Mper.PacBio.PsGc_1.g559",15.070876620525,19.2274695902308,18.1071038998523,-0.248527218412502,0.392858796320147,-0.632612075230137,0.526986999673729,0.742754071290666
"Mper.PacBio.PsGc_1.g570",1.25580469453111,1.00174300331906,1.78068067518168,-0.0102653458541613,1.52208370974231,-0.00674427154594488,0.994618890653131,1
"Mper.PacBio.PsGc_1.g618",1.68247909294816,10.8870009305797,17.762169879212,-2.65020994400623,1.06346374839683,-2.49205480487831,0.0127006438530661,0.166824673313247
"Mper.PacBio.PsGc_1.g650",0.694629574917661,2.0424829598322,2.29780276052934,-1.14649550655688,1.24869056829088,-0.91815821763283,0.358536039569011,0.590672932984879
"Mper.PacBio.PsGc_1.g677",1.51057369392704,6.46819909169512,3.35093918609799,-1.66163886328887,0.85489845480281,-1.9436681092986,0.05193548669503,0.323950940404619
"Mper.PacBio.PsGc_1.g679",2.4021916203941,0.49127356216759,1.76706317421217,1.97015630405694,1.13523769317594,1.73545709052809,0.0826598754941476,0.38185800826385
"Mper.PacBio.PsGc_1.g706",0.335064614167286,1.44118126389593,1.53663488499076,-1.27590594883646,2.05065263598892,-0.622195064363577,0.533813611076594,0.743218650374459
"Mper.PacBio.PsGc_1.g790",70.0209448800927,50.0770015709635,62.0576169745451,0.445800825636,0.247308342932384,1.80261134885322,0.0714492734359123,0.364360198530151
"Mper.PacBio.PsGc_1.g821",0.468519069471495,5.28602901283453,2.01195018495288,-3.34844261618968,2.07115697321007,-1.61670151490254,0.105942726768439,0.411421671068028
"Mper.PacBio.PsGc_1.g897",2.28665131084553,2.50128197085332,2.3666863168536,0.186843338392319,1.24598484009404,0.149956349692197,0.880799053660679,0.9470538497325
"Mper.PacBio.PsGc_1.g899",1.00819171724691,1.66942306794758,3.3324738953335,-1.03996355117471,1.30345678909768,-0.797850423484022,0.424957295995309,0.668242069607281
"Mper.PacBio.PsGc_1.g931",0.335064614167286,1.68052928527054,1.38700177903242,-1.83970850485229,2.30708846374546,-0.797415675108358,0.425209658564674,0.668242069607281
"Mper.PacBio.PsGc_1.g965",0.201610158863077,3.012452564749,3.31153359149708,-3.79755688726833,1.44473652926657,-2.6285463199274,0.00857506763946261,0.143706305957891
"Mper.PacBio.PsGc_1.g98",0.898680571902435,3.42600767283402,1.3917071149538,-1.28743040669689,1.15098266802763,-1.11854890821517,0.263332630408567,0.520367170843291
"Mper.PacBio.PsGc_1.g989",1.68596619696205,1.71978706744287,1.78016359606036,-0.233495918427461,0.969799548968034,-0.240767196350962,0.809735555309358,0.897831529869442
"Mper.PacBio.PsGc_10.g1023",0.133454455304209,0.329479123415191,1.82809383255354,-1.61099496542036,1.9605699091483,-0.821697281950124,0.41124920651156,0.657457613041507
"Mper.PacBio.PsGc_10.g1087",0.335064614167286,1.2292146580195,2.96154942160004,-2.33160007228552,1.81685282904213,-1.28331807343734,0.199380663258996,0.466468813603965
"Mper.PacBio.PsGc_10.g1088",0.49392475901525,1.95235185779162,1.34463689119231,-1.72761613279421,1.68996213880945,-1.0222809689756,0.306647937884973,0.553382466622506
"Mper.PacBio.PsGc_10.g1115",0.13540606415707,3.01827381405241,1.42889836085273,-3.24723154503515,1.67594914342152,-1.93754778167421,0.0526784185116149,0.323950940404619
"Mper.PacBio.PsGc_10.g1150",0,1.53131236593652,2.05239283193847,-2.76690695456055,2.19182842656204,-1.26237387973863,0.20681428359212,0.471907540100734
"Mper.PacBio.PsGc_10.g1209",0,2.7789257926778,1.67767439515852,-3.53207511966607,1.83174657238842,-1.92825534542182,0.0538233731594823,0.323950940404619
"Mper.PacBio.PsGc_10.g1239",3.04928288172961,4.21963977189688,3.07609406880664,-0.484061863631162,0.838996528760047,-0.576953356823249,0.563970964869822,0.758870114844391
"Mper.PacBio.PsGc_10.g1264",0.831987247927592,2.90373086161538,3.43095561723596,-1.69506320385671,1.34837616734912,-1.25711447955148,0.208712184731624,0.471907540100734
"Mper.PacBio.PsGc_10.g1266",72.4252517986796,73.1059653645982,62.639410933739,0.0051943765198663,0.222466475563767,0.0233490304851681,0.98137186168767,1
"Mper.PacBio.PsGc_10.g1334",0.359088516142455,6.40993726291016,3.44625284330854,-4.21579445120492,1.47728070093646,-2.85375314828961,0.00432060893404083,0.109797331432597
"Mper.PacBio.PsGc_10.g1339",0,0.478696042749211,2.28665758869608,-2.40159051464632,1.85553586475961,-1.29428407192628,0.195567316202362,0.465910370952686
"Mper.PacBio.PsGc_10.g1405",0.133454455304209,5.28602901283453,1.50663170752237,-4.53094176838908,2.00180366805605,-2.26342964631944,0.023609216948315,0.23904332160169
"Mper.PacBio.PsGc_10.g1418",0.828653851506145,2.45021681861382,1.87261015839571,-1.32630449013324,1.14215897684641,-1.1612258162128,0.245550078677143,0.503533072730343
"Mper.PacBio.PsGc_10.g1433",0.224158896593304,1.95235185779162,1.39656561115685,-2.35121110614097,1.83161524534566,-1.28368177329581,0.199253324416185,0.466468813603965
"Mper.PacBio.PsGc_10.g1446",0.561175119613452,5.40354153037328,3.01959901190716,-3.01641472976253,1.4547984474122,-2.07342449060771,0.0381327916755402,0.28825512259759
"Mper.PacBio.PsGc_10.g322",0.786809180451698,0.815467717563228,1.48011622174202,-0.614960989332184,1.65783360133246,-0.37094252935754,0.710680337486768,0.833737711187585
"Mper.PacBio.PsGc_10.g323",0.133454455304209,0.808175166164403,2.92395011174448,-2.45275844491193,1.51418950455906,-1.61984905953114,0.105264704719572,0.411421671068028
"Mper.PacBio.PsGc_10.g545",49.3235597694575,47.4566143043222,52.0543432802231,0.00425289898785346,0.241890069864711,0.0175819494790841,0.985972356681297,1
"Mper.PacBio.PsGc_10.g564",2.51463283312911,3.20602040190366,2.64552961936083,-0.137610549208735,0.86266691776968,-0.159517591754313,0.873261099559067,0.945222481928077
